

5, 1, 42.702957, -77.191360, 68, 05/11/2023 , 13:24:47 , 275.30, 0.00, 0.06, N, 51.61, 5640, N
5, 1, 42.702957, -77.191360, 175, 05/11/2023 , 13:24:47 , 275.30, 0.00, 0.07, N, 51.61, 5640, N
5, 1, 42.702957, -77.191360, 408, 05/11/2023 , 13:24:47 , 275.30, 0.00, 0.07, N, 51.61, 5640, N
5, 1, 42.702957, -77.191360, 641, 05/11/2023 , 13:24:47 , 275.30, 0.00, 0.07, N, 51.61, 5640, N
5, 1, 42.702957, -77.191360, 873, 05/11/2023 , 13:24:47 , 275.30, 0.00, 0.07, N, 51.61, 5640, N


3, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:02 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
3, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:02 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
3, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:02 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
3, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:02 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
3, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:02 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:07 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:07 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:07 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:07 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:08 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
